FID,SCD,STR_NAME,BEZLISTE
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d26,02872,Levasseurgasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d25,02760,Landstraßer Hauptstraße,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d24,00685,Castelligasse,5
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d23,10151,Wolfersbergbrücke,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d22,12138,Mira-Lobe-Weg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d21,03342,Napoleonwaldgasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d20,05069,Versorgungsheimplatz,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d1f,16582,KLG Breitensee,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d1e,18311,Trollwiese,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d1d,18312,Unter den Eichen,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d1c,18317,Vogeltennwiese,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d1b,18320,Vorderhainbach,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d1a,18323,Weichseltal,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d19,18324,Weinberghügel,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d18,18330,Wildpretwiese,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d17,16063,KLG Esparsette Pottendorf,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d16,16065,KLG Esparsette Pottendorf Bahnweg,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d15,16491,KLG Ernteland Veitlissengasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d14,16193,KLG An der Rehlacke,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d13,16196,KLG Rosenberg Graben,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d12,05273,Wickhoffgasse,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d11,03080,Mariengasse,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d10,02985,Ludo-Hartmann-Platz,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d0f,03275,Morsegasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d0e,04193,Schalkgasse,18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d0d,00324,Bachofengasse,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d0c,04959,Trisannagasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d0b,06139,Rehgaßl,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d0a,01418,Gaußplatz,2|20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d09,05208,Weilandgasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d08,00162,Amtsstraße,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d07,00939,Drygalskiweg,21|22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d06,05482,Zuckerkandlgasse,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d05,06316,Lhotskyweg,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d04,20215,Minna-Lachs-Park,6
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d03,20226,Scheupark,5
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d02,09734,Paragonstraße,3|11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d01,16360,KLG Schafbergsiedlung (Gr.Knorr),18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-d00,16373,KLG Josef-Pommer-Gasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cff,10237,Jakob-Sommerbauer-Brücke,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cfe,06106,Josef-Frank-Gasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cfd,12451,Jungbauerweg,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cfc,02035,Hofjagdstraße,13|14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cfb,01899,Helferstorferstraße,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cfa,00298,Augentrostgasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cf9,01693,Gymnasiumstraße,18|19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cf8,20033,Herderpark,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cf7,16250,KLG Grinzing Meiselberg,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cf6,16325,KLG Am Mühlweg-ÖBB,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cf5,10060,Rennwegbrücke,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cf4,16353,KLG ÖBB Floridsdorf 2051 (Unterer Bahnhof),21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cf3,16364,KLG Zum Weißen Kreuz,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cf2,16350,KLG An der Steinböckengasse,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cf1,16226,KLG Satzberg-Rosenhang,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cf0,16230,KLG Siller-Gärten,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cef,16234,SDL Sonnheim,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cee,16235,KLG Sonnental,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ced,16240,KLG Stanaboden,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cec,16243,KLG Stürzl,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ceb,16247,KLG Lindnerstadl,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cea,16249,KLG Cobenzl,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ce9,16276,SDL Juvavia,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ce8,16279,KLG Transit,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ce7,04873,Theobaldgasse,6
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ce6,06162,Nechanskyweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ce5,06163,Plecnikweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ce4,06204,Zufahrt Autobahnmeisterei,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ce3,00044,Aignerstraße,20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ce2,01694,Gyrowetzgasse,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ce1,00893,Donauturmstraße,21|22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ce0,01768,Hameauweg,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cdf,16197,KLG Rosenhügel,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cde,16200,KLG Neu Rosental,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cdd,18277,Schörgengrund,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cdc,02398,Karthäuserstraße,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cdb,03766,Pretschgasse,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cda,06527,Maria-Kuhn-Gasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cd9,00200,Angerer Straße,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cd8,03557,Paminagasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cd7,12247,Alfred-Polzer-Weg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cd6,16228,KLG Siebenhirten,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cd5,16229,KLG Alter Wiener 21,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cd4,16583,KLG Bitterlichstraße,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cd3,03700,Planetengasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cd2,05445,Zettelweg,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cd1,16387,KLG Michaelerwiese,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cd0,10386,Unterführung Erzherzog-Karl-Straße,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ccf,22205,Golfplatz Freudenau,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cce,22273,Sportplatz Shell,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ccd,30214,Südring,9
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ccc,71404,KG Neuwaldegg,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ccb,71510,KG Pötzleinsdorf,18|19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cca,71613,KG Leopoldau,21|22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cc9,90520,Nordwestbahnhof,20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cc8,20008,Beethovenpark,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cc7,20013,Donaupark,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cc6,20014,Draschepark,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cc5,20017,Ebertpark,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cc4,20021,Ferdinand-Wolf-Park,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cc3,16414,KLG Wienerfeld,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cc2,16424,KLG Hackenberg Wilckensweg,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cc1,16435,KLG ÖBB Wien-Süd 2054,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cc0,05947,Domaniggasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cbf,18419,SDL Pfalzgasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cbe,18422,Heiligenkreuzer Hof,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cbd,18425,Revier Mühlleiten,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cbc,18428,Schloß Neugebäude,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cbb,18430,Lagerwiese Rehlacke,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cba,18435,Altes Allgemeines Krankenhaus,9
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cb9,20131,Parkanlage Schöpfwerk,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cb8,20135,Rudolf-Sallinger-Park,5
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cb7,20208,Grete-Jost-Park,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cb6,20209,Heisspark,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cb5,20213,Katharina-Schratt-Park,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cb4,20218,Alfred-Böhm-Park,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cb3,10044,Schönbrunner Brücke,12|13|15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cb2,05693,Anton-Geiger-Weg,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cb1,16211,KLG Rudolfshügel-Friesenplatz,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cb0,16214,KLG Schafberghöhe,18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-caf,03531,Othmargasse,20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cae,02510,Klettenhofergasse,18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cad,06471,Johann-Orth-Platz,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cac,00320,Babenbergerstraße,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-cab,02742,Laimgrubengasse,6
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-caa,22226,Sportplatz Franz Hölbl/Anker-Arena,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ca9,22227,Sportplatz Rax,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ca8,22231,Sportplatz Ostbahn 11,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ca7,22232,Sportplatz SGP Simmering,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ca6,22236,Sportplatz Haydnpark,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ca5,22237,Sportplatz USZ Hetzendorf,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ca4,22241,Sportplatz Hörndlwald,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ca3,22242,Sportplatz ASVÖ 13,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ca2,22248,Sportplatz Slovan HAC,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ca1,22253,Sportplatz Helfort,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-ca0,01539,Gogolgasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c9f,15149,Sickerteich-Langenzersdorfer-Straße,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c9e,15152,Königsgraben,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c9d,16252,KLG Vormals Kolonie Krankenkasse,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c9c,16254,KLG Waagner Biro,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c9b,12389,Fußweg Heustadl Wasser,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c9a,14290,Rudolfine-Muhr-Hof,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c99,14291,Josef-Schober-Hof,9
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c98,14293,Franz-Adelpoller-Hof,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c97,18279,Schiffamtsufer,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c96,18062,Demlkreuz,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c95,03894,Reichsapfelgasse,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c94,09135,Fischhofgasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c93,00600,Brudermanngasse,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c92,16551,KLG ÖBB Floridsdorf-Siemensstraße 2063,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c91,20025,Franz-Schwarz-Park,6
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c90,20028,Hadikpark,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c8f,02693,Künstlergasse,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c8e,02815,Lederergasse,8
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c8d,90551,Bahnhof Breitensee,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c8c,90564,Bahnhof St.Marx,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c8b,90566,Bahnhof Breitenleer Straße,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c8a,90570,Bahnhof Haidestraße,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c89,90575,Bahnhof Weidlingau,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c88,90577,Jedlersdorf Frachtenbahnhof,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c87,90702,Südbahn,10|12|23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c86,90708,Vorortelinie,14|16|17|18|19|20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c85,22281,Sportplatz Feuerwehr,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c84,22282,Sportplatz EDV-2000 Arena,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c83,22285,Sportplatz FC Stadlau,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c82,05171,Wanthalerweg,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c81,18457,Gasometer D,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c80,18481,Katharinenruhe,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c7f,18483,Twin Tower,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c7e,18485,Ares Tower,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c7d,18489,Mischek Tower,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c7c,18490,Ringturm,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c7b,10343,Lobkowitztunnel,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c7a,10349,Passage Friedrich-Engels-Platz,20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c79,01581,Gratian-Marx-Straße,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c78,02905,Liliengasse,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c77,05548,Josef-Reichl-Gasse,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c76,03030,Maigasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c75,02271,Josef-Sickinger-Gasse,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c74,00991,Eggerthgasse,6
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c73,04256,Schillwasserweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c72,03566,Papiergasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c71,02813,Lechnerstraße,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c70,01604,Greyledergasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c6f,00045,Aistgasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c6e,22257,Postsportzentrum Wien,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c6d,22258,Sportplatz Marswiese,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c6c,22261,Sportplatz Hohe Warte,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c6b,06222,Rechte Nordbahngasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c6a,03267,Montleartstraße,14|16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c69,03618,Perchtoldsdorfer Straße,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c68,10377,Jedleseer Brücke,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c67,03549,Palffygasse,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c66,03454,Obere Amtshausgasse,5
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c65,02816,Ledererhof,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c64,10326,Absbergbrücke,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c63,02572,Koliskogasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c62,01561,Gottschalkgasse,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c61,01102,Eschenkogelgasse,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c60,01349,Fuchsröhrenstraße,11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c5f,10243,Elisenbrücke,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c5e,16553,KLG Ing.Hans Spannbauer,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c5d,14135,Quarinhof,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c5c,14138,Reismannhof,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c5b,14140,Richard-Strauß-Hof,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c5a,14141,Robert-Blum-Hof,20
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c59,14144,Schmelzhof,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c58,14145,Schnitzlerhof,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c57,14147,Schrödingerhof,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c56,14295,Stella-Klein-Löw-Hof,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c55,18243,Pfaffenberg,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c54,18248,Predigtstuhl,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c53,18250,Rennplatz Freudenau,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c52,10641,Strandbädersteg,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c51,12305,Am Neustiftblick,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c50,10660,Brücke Graednerweg,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c4f,22010,Theresienbad,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c4e,22012,Stadthallenbad,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c4d,22014,Jörgerbad,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c4c,22018,Laaerbergbad,10
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c4b,22020,Hadersdorf-Weidlingauer Bad,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c4a,22023,Kongreßbad,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c49,16407,KLG Dürwaring,18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c48,90350,Viaduktbogen 1A-30B,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c47,10247,Talgassenbrücke,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c46,10252,Triester Liesingbrücke,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c45,05732,Liane-Haid-Weg,17
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c44,00584,Brestelgasse,16
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c43,01530,Gölsdorfgasse,1
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c42,01479,Geweygasse,19
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c41,04087,Ruhrhofergasse,17|18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c40,05167,Wambachergasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c3f,14294,Josef-Hala-Hof,18
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c3e,01247,Forstmeistergasse,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c3d,05456,Zieselweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c3c,03632,Peterlinigasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c3b,02000,Hochmaisgasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c3a,01932,Hermelinweg,22
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c39,09648,Prater-Platz,2
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c38,00668,Camillo-Sitte-Gasse,15
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c37,00416,Benkgasse,13
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c36,03681,Pierrongasse,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c35,06523,Oskar-Werner-Platz,6
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c34,04772,Striagasse,14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c32,05559,Max-Jellinek-Gasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c31,05560,Moritz-Dreger-Gasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c30,05568,Prückelmayrgasse,23
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c2f,05571,Walter-Schwarzacher-Gasse,21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c2d,06684,Erne-Seder-Gasse,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c2c,20300,Leon-Zelman-Park,3
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c2b,19001,Friedhof Altmannsdorf,12
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c2a,90704,Nordwestbahn,2|20|21
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c29,90706,Ostbahn,10|11
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c28,90709,Verbindungsbahn,12|13|14
GEONAMENSVERZOGD.fid--35872b4c_16fe3bd3fa5_-c27,20291,Helene-Druskowitz-Park,13
